sample_name	amplicon	readsout
16M6304	BRCA2_MCPV2_119	992
16M6304	BRCA2_MCPV2_120	1476
16M6304	BRCA2_MCPV2_121	1384
16M6304	Off_target_13_BRCA1_18	4
16M6304	TP53_MCPV2_1	2246
16M6304	TP53_MCPV2_2r_1	2421
16M6304	TP53_MCPV2_3	1537
16M6304	TP53_MCPV2_4r_1	1662
16M6304	TP53_MCPV2_5r_1	1569
16M6304	TP53_MCPV2_6	1750
16M6304	TP53_MCPV2_8	1967
16M6304	TP53_MCPV2_9	1559
16M6304	TP53_MCPV2_10	1885
16M6304	TP53_MCPV2_11r_1	1201
16M6304	TP53_MCPV2_12	2045
16M6304	TP53_MCPV2_13	1470
16M6304	TP53_MCPV2_14	1305
16M6304	TP53_MCPV2_15	1571
16M6304	TP53_MCPV2_16	1314
16M6304	TP53_MCPV2_17	1169
16M6304	TP53_MCPV2_18	2260
16M6304	TP53_MCPV2_19	1122
16M6304	TP53_MCPV2_20	1194
16M6304	TP53_MCPV2_21	1476
16M6304	BRCA1_MCPV2_1	895
16M6304	BRCA1_MCPV2_2	1737
16M6304	BRCA1_MCPV2_3	1733
16M6304	BRCA1_MCPV2_4	1850
16M6304	BRCA1_MCPV2_5	1521
16M6304	BRCA1_MCPV2_6	2008
16M6304	BRCA1_MCPV2_8	1310
16M6304	BRCA1_MCPV2_9	1022
16M6304	BRCA1_MCPV2_10	1720
16M6304	BRCA1_MCPV2_11	1407
16M6304	BRCA1_MCPV2_12	1203
16M6304	BRCA1_MCPV2_13	1438
16M6304	BRCA1_MCPV2_14	1738
16M6304	BRCA1_MCPV2_15	473
16M6304	BRCA1_MCPV2_16	1551
16M6304	BRCA1_MCPV2_17	1061
16M6304	BRCA1_MCPV2_18	1660
16M6304	BRCA1_MCPV2_19	1630
16M6304	BRCA1_MCPV2_20	1459
16M6304	BRCA1_MCPV2_21	1757
16M6304	BRCA1_MCPV2_22	1511
16M6304	BRCA1_MCPV2_23	1591
16M6304	BRCA1_MCPV2_24	1357
16M6304	BRCA1_MCPV2_25	1468
16M6304	BRCA1_MCPV2_26	1595
16M6304	BRCA1_MCPV2_27	941
16M6304	BRCA1_MCPV2_28	1567
16M6304	BRCA1_MCPV2_29	1546
16M6304	BRCA1_MCPV2_30	1288
16M6304	BRCA1_MCPV2_31	1517
16M6304	BRCA1_MCPV2_32	1155
16M6304	BRCA1_MCPV2_33	1595
16M6304	BRCA1_MCPV2_34	1390
16M6304	BRCA1_MCPV2_35	1743
16M6304	BRCA1_MCPV2_36	1904
16M6304	BRCA1_MCPV2_37	1555
16M6304	BRCA1_MCPV2_38	1663
16M6304	BRCA1_MCPV2_39	1361
16M6304	BRCA1_MCPV2_40	1451
16M6304	BRCA1_MCPV2_41	510
16M6304	BRCA1_MCPV2_42	1836
16M6304	BRCA1_MCPV2_43	1274
16M6304	BRCA1_MCPV2_44	1340
16M6304	BRCA1_MCPV2_45r_1	1477
16M6304	BRCA1_MCPV2_46	1974
16M6304	BRCA1_MCPV2_47	1655
16M6304	BRCA1_MCPV2_48	1835
16M6304	BRCA1_MCPV2_49	1502
16M6304	BRCA1_MCPV2_50	2064
16M6304	BRCA1_MCPV2_51	1706
16M6304	BRCA1_MCPV2_52	1642
16M6304	BRCA1_MCPV2_53	1688
16M6304	BRCA1_MCPV2_54	1757
16M6304	BRCA1_MCPV2_55	1576
16M6304	BRCA1_MCPV2_56r_1	538
16M6304	BRCA1_MCPV2_57	3116
16M6304	BRCA1_MCPV2_58	1119
16M6304	BRCA1_MCPV2_59	1522
16M6304	BRCA1_MCPV2_60	1500
16M6304	BRCA1_MCPV2_61	961
16M6304	BRCA1_MCPV2_62r_2	2468
16M6304	BRCA1_MCPV2_62r_2_2	866
16M6304	BRCA1_MCPV2_64	1368
16M6304	BRCA1_MCPV2_66r_1	1514
16M6304	Off_target_BRCA1_66r1	1243
16M6304	Off_target_20_BRCA1_18	0
16M6323	Off_target_2_BRCA1_18	0
16M6323	Off_target_6_BRCA1_18	0
16M6323	Off_target_9_PTEN_9_5	243
16M6323	Off_target_9_PTEN_5_2	377
16M6323	PTEN_1_1	1343
16M6323	PTEN_1_2	1346
16M6323	PTEN_2_1	700
16M6323	PTEN_2_2	1362
16M6323	PTEN_3_1	752
16M6323	PTEN_4_1	1136
16M6323	PTEN_4_2	1480
16M6323	PTEN_5_1	1450
16M6323	PTEN_5_2	1151
16M6323	PTEN_5_3	1428
16M6323	PTEN_6_1	1449
16M6323	PTEN_6_2	1194
16M6323	PTEN_6_3r_1	1563
16M6323	PTEN_7_1	1098
16M6323	PTEN_7_2	1342
16M6323	PTEN_7_3	1952
16M6323	PTEN_8_1	1231
16M6323	PTEN_8_2	1578
16M6323	PTEN_8_3	1478
16M6323	PTEN_9_2	1162
16M6323	PTEN_9_3	806
16M6323	PTEN_9_4	1858
16M6323	PTEN_9_5	889
16M6323	BRCA2_MCPV2_1	1105
16M6323	BRCA2_MCPV2_2	1357
16M6323	BRCA2_MCPV2_3	1426
16M6323	BRCA2_MCPV2_4	1511
16M6323	BRCA2_MCPV2_5	1251
16M6323	BRCA2_MCPV2_6r_2	722
16M6323	BRCA2_MCPV2_7	1691
16M6323	BRCA2_MCPV2_8	1172
16M6323	BRCA2_MCPV2_9	2038
16M6323	BRCA2_MCPV2_10	2003
16M6323	BRCA2_MCPV2_11	1120
16M6323	BRCA2_MCPV2_12	554
16M6323	BRCA2_MCPV2_13	1167
16M6323	BRCA2_MCPV2_14	1110
16M6323	BRCA2_MCPV2_15	1506
16M6323	BRCA2_MCPV2_16	1263
16M6323	BRCA2_MCPV2_17	1850
16M6323	BRCA2_MCPV2_18	1227
16M6323	BRCA2_MCPV2_19	1264
16M6323	BRCA2_MCPV2_20	1230
16M6323	BRCA2_MCPV2_21	1407
16M6323	BRCA2_MCPV2_22	1133
16M6323	BRCA2_MCPV2_23	1211
16M6323	BRCA2_MCPV2_24r_1	1279
16M6323	BRCA2_MCPV2_25	941
16M6323	BRCA2_MCPV2_26	1647
16M6323	BRCA2_MCPV2_27	1241
16M6323	BRCA2_MCPV2_28	1116
16M6323	BRCA2_MCPV2_29	1166
16M6323	BRCA2_MCPV2_30	1221
16M6323	BRCA2_MCPV2_31	1247
16M6323	BRCA2_MCPV2_32	1308
16M6323	BRCA2_MCPV2_33	1475
16M6323	BRCA2_MCPV2_34	1068
16M6323	BRCA2_MCPV2_35	1270
16M6323	BRCA2_MCPV2_36	1677
16M6323	BRCA2_MCPV2_37r_1	752
16M6323	BRCA2_MCPV2_38	1507
16M6323	BRCA2_MCPV2_39	1570
16M6323	BRCA2_MCPV2_40	1441
16M6323	BRCA2_MCPV2_41	927
16M6323	BRCA2_MCPV2_42	887
16M6323	BRCA2_MCPV2_43	1617
16M6323	BRCA2_MCPV2_44	1147
16M6323	BRCA2_MCPV2_45r_1	1018
16M6323	BRCA2_MCPV2_46	1026
16M6323	BRCA2_MCPV2_46a	733
16M6323	BRCA2_MCPV2_47	622
16M6323	BRCA2_MCPV2_48	1924
16M6323	BRCA2_MCPV2_49	1570
16M6323	BRCA2_MCPV2_50	836
16M6323	BRCA2_MCPV2_51	1383
16M6323	BRCA2_MCPV2_52	1173
16M6323	BRCA2_MCPV2_53r_1	1019
16M6323	BRCA2_MCPV2_54r_1	1201
16M6323	BRCA2_MCPV2_55	826
16M6323	BRCA2_MCPV2_56	1535
16M6323	BRCA2_MCPV2_57	551
16M6323	BRCA2_MCPV2_58	1692
16M6323	BRCA2_MCPV2_59	1485
16M6323	BRCA2_MCPV2_60	1208
16M6323	BRCA2_MCPV2_61	1229
16M6323	BRCA2_MCPV2_62	1256
16M6323	BRCA2_MCPV2_63	1197
16M6323	BRCA2_MCPV2_64	1494
16M6323	BRCA2_MCPV2_65	1296
16M6323	BRCA2_MCPV2_66	1463
16M6323	BRCA2_MCPV2_67r_1	1513
16M6323	BRCA2_MCPV2_68	1032
16M6323	BRCA2_MCPV2_69	1348
16M6323	BRCA2_MCPV2_70r_1	1492
16M6323	BRCA2_MCPV2_71	850
16M6323	BRCA2_MCPV2_72	1362
16M6323	BRCA2_MCPV2_73	1193
16M6323	BRCA2_MCPV2_74	1441
16M6323	BRCA2_MCPV2_75	1439
16M6323	BRCA2_MCPV2_76	1642
16M6323	BRCA2_MCPV2_77r_2	352
16M6323	BRCA2_MCPV2_78	390
16M6323	BRCA2_MCPV2_79	1595
16M6323	BRCA2_MCPV2_80	697
16M6323	BRCA2_MCPV2_81	1571
16M6323	BRCA2_MCPV2_82	1465
16M6323	BRCA2_MCPV2_83	1163
16M6323	BRCA2_MCPV2_84r_1	1146
16M6323	BRCA2_MCPV2_85	1504
16M6323	BRCA2_MCPV2_86	1122
16M6323	BRCA2_MCPV2_87r_1	991
16M6323	BRCA2_MCPV2_88	1225
16M6323	BRCA2_MCPV2_89	1179
16M6323	BRCA2_MCPV2_90	392
16M6323	BRCA2_MCPV2_91	1191
16M6323	BRCA2_MCPV2_92	1515
16M6323	BRCA2_MCPV2_93	1285
16M6323	BRCA2_MCPV2_94	1007
16M6323	BRCA2_MCPV2_95	1395
16M6323	BRCA2_MCPV2_96r_1	1377
16M6323	BRCA2_MCPV2_97	1289
16M6323	BRCA2_MCPV2_98r_1	964
16M6323	BRCA2_MCPV2_99	739
16M6323	BRCA2_MCPV2_100r_1	998
16M6323	BRCA2_MCPV2_101	471
16M6323	BRCA2_MCPV2_102	1566
16M6323	BRCA2_MCPV2_103	917
16M6323	BRCA2_MCPV2_104	1083
16M6323	BRCA2_MCPV2_105	1303
16M6323	BRCA2_MCPV2_106	1252
16M6323	BRCA2_MCPV2_107	1792
16M6323	BRCA2_MCPV2_108	1622
16M6323	BRCA2_MCPV2_109	1342
16M6323	BRCA2_MCPV2_110	1148
16M6323	BRCA2_MCPV2_111	1455
16M6323	BRCA2_MCPV2_112r_1	2138
16M6323	BRCA2_MCPV2_113	1085
16M6323	BRCA2_MCPV2_114	1935
16M6323	BRCA2_MCPV2_115	2071
16M6323	BRCA2_MCPV2_116	1464
16M6323	BRCA2_MCPV2_117	1205
16M6323	BRCA2_MCPV2_118r_1	721
16M6323	BRCA2_MCPV2_119	888
16M6323	BRCA2_MCPV2_120	1192
16M6323	BRCA2_MCPV2_121	1141
16M6323	Off_target_13_BRCA1_18	0
16M6323	TP53_MCPV2_1	2231
16M6323	TP53_MCPV2_2r_1	2195
16M6323	TP53_MCPV2_3	1154
16M6323	TP53_MCPV2_4r_1	1365
16M6323	TP53_MCPV2_5r_1	1514
16M6323	TP53_MCPV2_6	1703
16M6323	TP53_MCPV2_8	1505
16M6323	TP53_MCPV2_9	1213
16M6323	TP53_MCPV2_10	1526
16M6323	TP53_MCPV2_11r_1	1092
16M6323	TP53_MCPV2_12	2044
16M6323	TP53_MCPV2_13	1280
16M6323	TP53_MCPV2_14	1096
16M6323	TP53_MCPV2_15	1123
16M6323	TP53_MCPV2_16	1120
16M6323	TP53_MCPV2_17	960
16M6323	TP53_MCPV2_18	2272
16M6323	TP53_MCPV2_19	1010
16M6323	TP53_MCPV2_20	893
16M6323	TP53_MCPV2_21	1216
16M6323	BRCA1_MCPV2_1	871
16M6323	BRCA1_MCPV2_2	1365
16M6323	BRCA1_MCPV2_3	1358
16M6323	BRCA1_MCPV2_4	1429
16M6323	BRCA1_MCPV2_5	1246
16M6323	BRCA1_MCPV2_6	1558
16M6323	BRCA1_MCPV2_8	1459
16M6323	BRCA1_MCPV2_9	849
16M6323	BRCA1_MCPV2_10	1671
16M6323	BRCA1_MCPV2_11	1303
16M6323	BRCA1_MCPV2_12	896
16M6323	BRCA1_MCPV2_13	1196
16M6323	BRCA1_MCPV2_14	1666
16M6323	BRCA1_MCPV2_15	1081
16M6323	BRCA1_MCPV2_16	1285
16M6323	BRCA1_MCPV2_17	817
16M6323	BRCA1_MCPV2_18	1210
16M6323	BRCA1_MCPV2_19	1453
16M6323	BRCA1_MCPV2_20	1144
16M6323	BRCA1_MCPV2_21	1709
16M6323	BRCA1_MCPV2_22	1233
16M6323	BRCA1_MCPV2_23	1286
16M6323	BRCA1_MCPV2_24	1060
16M6323	BRCA1_MCPV2_25	1324
16M6323	BRCA1_MCPV2_26	1380
16M6323	BRCA1_MCPV2_27	867
16M6323	BRCA1_MCPV2_28	1293
16M6323	BRCA1_MCPV2_29	1252
16M6323	BRCA1_MCPV2_30	1102
16M6323	BRCA1_MCPV2_31	1305
16M6323	BRCA1_MCPV2_32	1018
16M6323	BRCA1_MCPV2_33	1401
16M6323	BRCA1_MCPV2_34	1188
16M6323	BRCA1_MCPV2_35	1499
16M6323	BRCA1_MCPV2_36	1531
16M6323	BRCA1_MCPV2_37	1323
16M6323	BRCA1_MCPV2_38	1525
16M6323	BRCA1_MCPV2_39	1511
16M6323	BRCA1_MCPV2_40	1414
16M6323	BRCA1_MCPV2_41	465
16M6323	BRCA1_MCPV2_42	1471
16M6323	BRCA1_MCPV2_43	1048
16M6323	BRCA1_MCPV2_44	1337
16M6323	BRCA1_MCPV2_45r_1	1257
16M6323	BRCA1_MCPV2_46	1587
16M6323	BRCA1_MCPV2_47	1335
16M6323	BRCA1_MCPV2_48	1580
16M6323	BRCA1_MCPV2_49	1472
16M6323	BRCA1_MCPV2_50	1731
16M6323	BRCA1_MCPV2_51	1582
16M6323	BRCA1_MCPV2_52	1573
16M6323	BRCA1_MCPV2_53	1277
16M6323	BRCA1_MCPV2_54	1441
16M6323	BRCA1_MCPV2_55	1409
16M6323	BRCA1_MCPV2_56r_1	425
16M6323	BRCA1_MCPV2_57	2766
16M6323	BRCA1_MCPV2_58	949
16M6323	BRCA1_MCPV2_59	1434
16M6323	BRCA1_MCPV2_60	1227
16M6323	BRCA1_MCPV2_61	999
16M6323	BRCA1_MCPV2_62r_2	2163
16M6323	BRCA1_MCPV2_62r_2_2	830
16M6323	BRCA1_MCPV2_64	1234
16M6323	BRCA1_MCPV2_66r_1	1323
16M6323	Off_target_BRCA1_66r1	1055
16M6323	Off_target_20_BRCA1_18	0
16M6388	Off_target_2_BRCA1_18	0
16M6388	Off_target_6_BRCA1_18	0
16M6388	Off_target_9_PTEN_9_5	418
16M6388	Off_target_9_PTEN_5_2	565
16M6388	PTEN_1_1	1399
16M6388	PTEN_1_2	1220
16M6388	PTEN_2_1	689
16M6388	PTEN_2_2	1440
16M6388	PTEN_3_1	715
16M6388	PTEN_4_1	1064
16M6388	PTEN_4_2	1456
16M6388	PTEN_5_1	1342
16M6388	PTEN_5_2	842
16M6388	PTEN_5_3	1379
16M6388	PTEN_6_1	1341
16M6388	PTEN_6_2	1140
16M6388	PTEN_6_3r_1	1495
16M6388	PTEN_7_1	1064
16M6388	PTEN_7_2	1272
16M6388	PTEN_7_3	1897
16M6388	PTEN_8_1	1215
16M6388	PTEN_8_2	1441
16M6388	PTEN_8_3	1382
16M6388	PTEN_9_2	1196
16M6388	PTEN_9_3	818
16M6388	PTEN_9_4	1851
16M6388	PTEN_9_5	752
16M6388	BRCA2_MCPV2_1	1097
16M6388	BRCA2_MCPV2_2	1404
16M6388	BRCA2_MCPV2_3	1379
16M6388	BRCA2_MCPV2_4	1550
16M6388	BRCA2_MCPV2_5	1077
16M6388	BRCA2_MCPV2_6r_2	648
16M6388	BRCA2_MCPV2_7	1743
16M6388	BRCA2_MCPV2_8	1075
16M6388	BRCA2_MCPV2_9	1966
16M6388	BRCA2_MCPV2_10	2010
16M6388	BRCA2_MCPV2_11	1168
16M6388	BRCA2_MCPV2_12	513
16M6388	BRCA2_MCPV2_13	1017
16M6388	BRCA2_MCPV2_14	1037
16M6388	BRCA2_MCPV2_15	1498
16M6388	BRCA2_MCPV2_16	1237
16M6388	BRCA2_MCPV2_17	1723
16M6388	BRCA2_MCPV2_18	1140
16M6388	BRCA2_MCPV2_19	1211
16M6388	BRCA2_MCPV2_20	1210
16M6388	BRCA2_MCPV2_21	1247
16M6388	BRCA2_MCPV2_22	1062
16M6388	BRCA2_MCPV2_23	1457
16M6388	BRCA2_MCPV2_24r_1	1288
16M6388	BRCA2_MCPV2_25	830
16M6388	BRCA2_MCPV2_26	1577
16M6388	BRCA2_MCPV2_27	1211
16M6388	BRCA2_MCPV2_28	1094
16M6388	BRCA2_MCPV2_29	1206
16M6388	BRCA2_MCPV2_30	1251
16M6388	BRCA2_MCPV2_31	1261
16M6388	BRCA2_MCPV2_32	1264
16M6388	BRCA2_MCPV2_33	1315
16M6388	BRCA2_MCPV2_34	1062
16M6388	BRCA2_MCPV2_35	1257
16M6388	BRCA2_MCPV2_36	1637
16M6388	BRCA2_MCPV2_37r_1	675
16M6388	BRCA2_MCPV2_38	1306
16M6388	BRCA2_MCPV2_39	1236
16M6388	BRCA2_MCPV2_40	974
16M6388	BRCA2_MCPV2_41	806
16M6388	BRCA2_MCPV2_42	918
16M6388	BRCA2_MCPV2_43	1545
16M6388	BRCA2_MCPV2_44	1156
16M6388	BRCA2_MCPV2_45r_1	925
16M6388	BRCA2_MCPV2_46	881
16M6388	BRCA2_MCPV2_46a	623
16M6388	BRCA2_MCPV2_47	645
16M6388	BRCA2_MCPV2_48	1687
16M6388	BRCA2_MCPV2_49	1506
16M6388	BRCA2_MCPV2_50	911
16M6388	BRCA2_MCPV2_51	1276
16M6388	BRCA2_MCPV2_52	1084
16M6388	BRCA2_MCPV2_53r_1	942
16M6388	BRCA2_MCPV2_54r_1	1188
16M6388	BRCA2_MCPV2_55	758
16M6388	BRCA2_MCPV2_56	1449
16M6388	BRCA2_MCPV2_57	588
16M6388	BRCA2_MCPV2_58	1679
16M6388	BRCA2_MCPV2_59	1425
16M6388	BRCA2_MCPV2_60	1073
16M6388	BRCA2_MCPV2_61	1191
16M6388	BRCA2_MCPV2_62	1085
16M6388	BRCA2_MCPV2_63	1103
16M6388	BRCA2_MCPV2_64	1403
16M6388	BRCA2_MCPV2_65	1113
16M6388	BRCA2_MCPV2_66	1103
16M6388	BRCA2_MCPV2_67r_1	1058
16M6388	BRCA2_MCPV2_68	1006
16M6388	BRCA2_MCPV2_69	1385
16M6388	BRCA2_MCPV2_70r_1	1282
16M6388	BRCA2_MCPV2_71	773
16M6388	BRCA2_MCPV2_72	1253
16M6388	BRCA2_MCPV2_73	1160
16M6388	BRCA2_MCPV2_74	1422
16M6388	BRCA2_MCPV2_75	1609
16M6388	BRCA2_MCPV2_76	1599
16M6388	BRCA2_MCPV2_77r_2	358
16M6388	BRCA2_MCPV2_78	397
16M6388	BRCA2_MCPV2_79	1564
16M6388	BRCA2_MCPV2_80	682
16M6388	BRCA2_MCPV2_81	1328
16M6388	BRCA2_MCPV2_82	1233
16M6388	BRCA2_MCPV2_83	1101
16M6388	BRCA2_MCPV2_84r_1	1116
16M6388	BRCA2_MCPV2_85	1427
16M6388	BRCA2_MCPV2_86	1026
16M6388	BRCA2_MCPV2_87r_1	865
16M6388	BRCA2_MCPV2_88	1131
16M6388	BRCA2_MCPV2_89	1151
16M6388	BRCA2_MCPV2_90	337
16M6388	BRCA2_MCPV2_91	1123
16M6388	BRCA2_MCPV2_92	1244
16M6388	BRCA2_MCPV2_93	1204
16M6388	BRCA2_MCPV2_94	990
16M6388	BRCA2_MCPV2_95	1473
16M6388	BRCA2_MCPV2_96r_1	1398
16M6388	BRCA2_MCPV2_97	1260
16M6388	BRCA2_MCPV2_98r_1	934
16M6388	BRCA2_MCPV2_99	708
16M6388	BRCA2_MCPV2_100r_1	913
16M6388	BRCA2_MCPV2_101	328
16M6388	BRCA2_MCPV2_102	1538
16M6388	BRCA2_MCPV2_103	879
16M6388	BRCA2_MCPV2_104	1057
16M6388	BRCA2_MCPV2_105	1213
16M6388	BRCA2_MCPV2_106	1410
16M6388	BRCA2_MCPV2_107	1732
16M6388	BRCA2_MCPV2_108	1484
16M6388	BRCA2_MCPV2_109	1316
16M6388	BRCA2_MCPV2_110	1019
16M6388	BRCA2_MCPV2_111	1452
16M6388	BRCA2_MCPV2_112r_1	1790
16M6388	BRCA2_MCPV2_113	1019
16M6388	BRCA2_MCPV2_114	2005
16M6388	BRCA2_MCPV2_115	2029
16M6388	BRCA2_MCPV2_116	1353
16M6388	BRCA2_MCPV2_117	1033
16M6388	BRCA2_MCPV2_118r_1	649
16M6388	BRCA2_MCPV2_119	772
16M6388	BRCA2_MCPV2_120	1123
16M6388	BRCA2_MCPV2_121	1116
16M6388	Off_target_13_BRCA1_18	3
16M6388	TP53_MCPV2_1	1851
16M6388	TP53_MCPV2_2r_1	1690
16M6388	TP53_MCPV2_3	1158
16M6388	TP53_MCPV2_4r_1	1198
16M6388	TP53_MCPV2_5r_1	1462
16M6388	TP53_MCPV2_6	1732
16M6388	TP53_MCPV2_8	1471
16M6388	TP53_MCPV2_9	1094
16M6388	TP53_MCPV2_10	1393
16M6388	TP53_MCPV2_11r_1	895
16M6388	TP53_MCPV2_12	1922
16M6388	TP53_MCPV2_13	1404
16M6388	TP53_MCPV2_14	1008
16M6388	TP53_MCPV2_15	1198
16M6388	TP53_MCPV2_16	1021
16M6388	TP53_MCPV2_17	902
16M6388	TP53_MCPV2_18	2084
16M6388	TP53_MCPV2_19	853
16M6388	TP53_MCPV2_20	808
16M6388	TP53_MCPV2_21	1116
16M6388	BRCA1_MCPV2_1	868
16M6388	BRCA1_MCPV2_2	1223
16M6388	BRCA1_MCPV2_3	1220
16M6388	BRCA1_MCPV2_4	1536
16M6388	BRCA1_MCPV2_5	1155
16M6388	BRCA1_MCPV2_6	1534
16M6388	BRCA1_MCPV2_8	1189
16M6388	BRCA1_MCPV2_9	784
16M6388	BRCA1_MCPV2_10	1486
16M6388	BRCA1_MCPV2_11	1205
16M6388	BRCA1_MCPV2_12	892
16M6388	BRCA1_MCPV2_13	1102
16M6388	BRCA1_MCPV2_14	1434
16M6388	BRCA1_MCPV2_15	881
16M6388	BRCA1_MCPV2_16	1269
16M6388	BRCA1_MCPV2_17	735
16M6388	BRCA1_MCPV2_18	1119
16M6388	BRCA1_MCPV2_19	1350
16M6388	BRCA1_MCPV2_20	1084
16M6388	BRCA1_MCPV2_21	1428
16M6388	BRCA1_MCPV2_22	1161
16M6388	BRCA1_MCPV2_23	1254
16M6388	BRCA1_MCPV2_24	1057
16M6388	BRCA1_MCPV2_25	1229
16M6388	BRCA1_MCPV2_26	1202
16M6388	BRCA1_MCPV2_27	774
16M6388	BRCA1_MCPV2_28	1152
16M6388	BRCA1_MCPV2_29	1166
16M6388	BRCA1_MCPV2_30	996
16M6388	BRCA1_MCPV2_31	1169
16M6388	BRCA1_MCPV2_32	797
16M6388	BRCA1_MCPV2_33	1393
16M6388	BRCA1_MCPV2_34	1070
16M6388	BRCA1_MCPV2_35	1177
16M6388	BRCA1_MCPV2_36	1420
16M6388	BRCA1_MCPV2_37	1249
16M6388	BRCA1_MCPV2_38	1496
16M6388	BRCA1_MCPV2_39	1579
16M6388	BRCA1_MCPV2_40	1285
16M6388	BRCA1_MCPV2_41	415
16M6388	BRCA1_MCPV2_42	1400
16M6388	BRCA1_MCPV2_43	1047
16M6388	BRCA1_MCPV2_44	1167
16M6388	BRCA1_MCPV2_45r_1	1105
16M6388	BRCA1_MCPV2_46	1481
16M6388	BRCA1_MCPV2_47	1290
16M6388	BRCA1_MCPV2_48	1446
16M6388	BRCA1_MCPV2_49	1367
16M6388	BRCA1_MCPV2_50	1498
16M6388	BRCA1_MCPV2_51	1565
16M6388	BRCA1_MCPV2_52	1552
16M6388	BRCA1_MCPV2_53	1231
16M6388	BRCA1_MCPV2_54	1444
16M6388	BRCA1_MCPV2_55	1301
16M6388	BRCA1_MCPV2_56r_1	404
16M6388	BRCA1_MCPV2_57	2734
16M6388	BRCA1_MCPV2_58	890
16M6388	BRCA1_MCPV2_59	1244
16M6388	BRCA1_MCPV2_60	1082
16M6388	BRCA1_MCPV2_61	925
16M6388	BRCA1_MCPV2_62r_2	2145
16M6388	BRCA1_MCPV2_62r_2_2	692
16M6388	BRCA1_MCPV2_64	1110
16M6388	BRCA1_MCPV2_66r_1	1212
16M6388	Off_target_BRCA1_66r1	891
16M6388	Off_target_20_BRCA1_18	0
16M6422	Off_target_2_BRCA1_18	0
16M6422	Off_target_6_BRCA1_18	0
16M6422	Off_target_9_PTEN_9_5	354
16M6422	Off_target_9_PTEN_5_2	458
16M6422	PTEN_1_1	1435
16M6422	PTEN_1_2	1591
16M6422	PTEN_2_1	717
16M6422	PTEN_2_2	1427
16M6422	PTEN_3_1	752
16M6422	PTEN_4_1	1136
16M6422	PTEN_4_2	1621
16M6422	PTEN_5_1	1377
16M6422	PTEN_5_2	950
16M6422	PTEN_5_3	1531
16M6422	PTEN_6_1	1458
16M6422	PTEN_6_2	1216
16M6422	PTEN_6_3r_1	1563
16M6422	PTEN_7_1	1261
16M6422	PTEN_7_2	1392
16M6422	PTEN_7_3	2003
16M6422	PTEN_8_1	1348
16M6422	PTEN_8_2	1426
16M6422	PTEN_8_3	1627
16M6422	PTEN_9_2	1072
16M6422	PTEN_9_3	810
16M6422	PTEN_9_4	1626
16M6422	PTEN_9_5	851
16M6422	BRCA2_MCPV2_1	1195
16M6422	BRCA2_MCPV2_2	1590
16M6422	BRCA2_MCPV2_3	1403
16M6422	BRCA2_MCPV2_4	1446
16M6422	BRCA2_MCPV2_5	1081
16M6422	BRCA2_MCPV2_6r_2	605
16M6422	BRCA2_MCPV2_7	1747
16M6422	BRCA2_MCPV2_8	1163
16M6422	BRCA2_MCPV2_9	1910
16M6422	BRCA2_MCPV2_10	1887
16M6422	BRCA2_MCPV2_11	1281
16M6422	BRCA2_MCPV2_12	567
16M6422	BRCA2_MCPV2_13	1175
16M6422	BRCA2_MCPV2_14	1123
16M6422	BRCA2_MCPV2_15	1410
16M6422	BRCA2_MCPV2_16	1193
16M6422	BRCA2_MCPV2_17	1747
16M6422	BRCA2_MCPV2_18	1231
16M6422	BRCA2_MCPV2_19	1031
16M6422	BRCA2_MCPV2_20	1283
16M6422	BRCA2_MCPV2_21	1311
16M6422	BRCA2_MCPV2_22	1194
16M6422	BRCA2_MCPV2_23	1123
16M6422	BRCA2_MCPV2_24r_1	1276
16M6422	BRCA2_MCPV2_25	939
16M6422	BRCA2_MCPV2_26	1578
16M6422	BRCA2_MCPV2_27	1333
16M6422	BRCA2_MCPV2_28	1228
16M6422	BRCA2_MCPV2_29	1202
16M6422	BRCA2_MCPV2_30	1181
16M6422	BRCA2_MCPV2_31	1318
16M6422	BRCA2_MCPV2_32	1343
16M6422	BRCA2_MCPV2_33	1473
16M6422	BRCA2_MCPV2_34	1227
16M6422	BRCA2_MCPV2_35	1411
16M6422	BRCA2_MCPV2_36	1588
16M6422	BRCA2_MCPV2_37r_1	710
16M6422	BRCA2_MCPV2_38	1502
16M6422	BRCA2_MCPV2_39	1657
16M6422	BRCA2_MCPV2_40	1428
16M6422	BRCA2_MCPV2_41	898
16M6422	BRCA2_MCPV2_42	914
16M6422	BRCA2_MCPV2_43	1344
16M6422	BRCA2_MCPV2_44	1159
16M6422	BRCA2_MCPV2_45r_1	1007
16M6422	BRCA2_MCPV2_46	960
16M6422	BRCA2_MCPV2_46a	666
16M6422	BRCA2_MCPV2_47	621
16M6422	BRCA2_MCPV2_48	1694
16M6422	BRCA2_MCPV2_49	1489
16M6422	BRCA2_MCPV2_50	1015
16M6422	BRCA2_MCPV2_51	1445
16M6422	BRCA2_MCPV2_52	1146
16M6422	BRCA2_MCPV2_53r_1	1006
16M6422	BRCA2_MCPV2_54r_1	1142
16M6422	BRCA2_MCPV2_55	661
16M6422	BRCA2_MCPV2_56	1401
16M6422	BRCA2_MCPV2_57	509
16M6422	BRCA2_MCPV2_58	1641
16M6422	BRCA2_MCPV2_59	1489
16M6422	BRCA2_MCPV2_60	1117
16M6422	BRCA2_MCPV2_61	1063
16M6422	BRCA2_MCPV2_62	1085
