datestamp	timestamp	runtime	type	seqrun	sample	stage	elapsed	description	attributes
160822	12:16:00.00	31.148	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5446	mp_forwardVcf	null	Starting stage mp_forwardVcf [18:16M5446]	[type:STAGE_STARTED, desc:Starting stage mp_forwardVcf [18:16M5446], stage:mp_forwardVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5446]
160822	12:16:00.00	31.148	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5446	mp_forwardVcf	null	Finished stage mp_forwardVcf [18:16M5446]	[type:STAGE_COMPLETED, desc:Finished stage mp_forwardVcf [18:16M5446], stage:mp_forwardVcf, title:Forward VCF file to next stage, author:Ken Doig, stgdesc:Explicitly forward the VCF file for subsequent VCF needy stages, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5446]
160822	12:16:00.00	31.151	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5413	mp_vcfToTsv	6.13	Finished stage mp_vcfToTsv [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_vcfToTsv [2], stage:mp_vcfToTsv, title:Unpack VCF to TSV, author:Ken Doig, Molecular Pathology, stgdesc:Unpack a VCF file columns into a TSV file, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5413, commands:PATH="/pathology/NGS/pa_uat/PathOSHome/bin:$PATH";             Vcf2Tsv --columns /pathology/NGS/pa_uat/PathOSHome/etc/vcfcols.txt --sample 16M5413 --seqrun 160728_M00139_0032_000000000-ATRUV /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/VCF/16M5413.merge.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/VCF/16M5413.merge.tsv, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5413, start:Mon Aug 22 12:15:54 AEST 2016, end:Mon Aug 22 12:16:00 AEST 2016, elapsed:6.13]
160822	12:16:01.01	31.168	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M4894	mp_align	1305.481	Finished stage mp_align [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_align [2], stage:mp_align, title:Primal Aligner, author:Primal: Jason Ellul, Bpipe wrapper: Ken Doig, stgdesc:Perform alignment (primal aligner) on a pair of fastq files, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M4894, commands:alignCustomAmplicon.pl -l /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M4894/BAM/16M4894.bam.log -o /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M4894/BAM/16M4894.bam /pipeline/Runs/MiSeq/Indexes/Germline_v4-8_071013_with_off_target_manifest.fasta /pipeline/Runs/MiSeq/160728_M00139_0032_000000000-ATRUV/ProjectFolders/Project_Moleculargenetics-/Sample_16M4894/16M4894*R1_001.fastq.gz /pipeline/Runs/MiSeq/160728_M00139_0032_000000000-ATRUV/ProjectFolders/Project_Moleculargenetics-/Sample_16M4894/16M4894*R2_001.fastq.gz /pipeline/Runs/MiSeq/Indexes/Germline_v4-8_071013_with_off_target_manifest.fasta.primers, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M4894, start:Mon Aug 22 11:54:16 AEST 2016, end:Mon Aug 22 12:16:01 AEST 2016, elapsed:1305.481]
160822	12:16:01.01	31.169	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M4894	mp_convertBedCoords	null	Starting stage mp_convertBedCoords [2]	[type:STAGE_STARTED, desc:Starting stage mp_convertBedCoords [2], stage:mp_convertBedCoords, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M4894]
160822	12:16:02.02	31.178	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	11M3036	mp_mapFiles	4.571	Finished stage mp_mapFiles [0:11M3036]	[type:STAGE_COMPLETED, desc:Finished stage mp_mapFiles [0:11M3036], stage:mp_mapFiles, title:Map files to legacy PathOS, author:Ken Doig, Molecular Pathology, stgdesc:Move generated files into top level sample directory to match current PathOS structure, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:11M3036, commands:cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/11M3036/BAM/11M3036.cnv.bam                 /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/11M3036/11M3036.bam			; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/11M3036/BAM/11M3036.cnv.bai                 /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/11M3036/11M3036.bai			; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/11M3036/BAM/11M3036.stats.tsv               /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/11M3036					     	; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/11M3036/CAN/11M3036.tsv                     /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/11M3036/11M3036.canary.tsv	; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/11M3036/VCF/11M3036.merge.tsv               /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/11M3036/11M3036.vcf.tsv.mut	; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/11M3036/VCF/11M3036.merge.vcf               /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/11M3036/11M3036.vcf		    ; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/11M3036/VCF/11M3036.merge.vcf.idx           /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/11M3036/11M3036.vcf.idx		; <produce>, seqrun:160728_M00139_0032_000000000-ATRUV, sample:11M3036, start:Mon Aug 22 12:15:57 AEST 2016, end:Mon Aug 22 12:16:02 AEST 2016, elapsed:4.571]
160822	12:16:02.02	31.179	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	11M3036	mp_forwardVcf	null	Starting stage mp_forwardVcf [0:11M3036]	[type:STAGE_STARTED, desc:Starting stage mp_forwardVcf [0:11M3036], stage:mp_forwardVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:11M3036]
160822	12:16:02.02	31.180	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	11M3036	mp_forwardVcf	0.001	Finished stage mp_forwardVcf [0:11M3036]	[type:STAGE_COMPLETED, desc:Finished stage mp_forwardVcf [0:11M3036], stage:mp_forwardVcf, title:Forward VCF file to next stage, author:Ken Doig, stgdesc:Explicitly forward the VCF file for subsequent VCF needy stages, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:11M3036, start:Mon Aug 22 12:16:02 AEST 2016, end:Mon Aug 22 12:16:02 AEST 2016, elapsed:0.001]
160822	12:16:02.02	31.184	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5444	mp_mapFiles	4.28	Finished stage mp_mapFiles [16:16M5444]	[type:STAGE_COMPLETED, desc:Finished stage mp_mapFiles [16:16M5444], stage:mp_mapFiles, title:Map files to legacy PathOS, author:Ken Doig, Molecular Pathology, stgdesc:Move generated files into top level sample directory to match current PathOS structure, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5444, commands:cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5444/BAM/16M5444.cnv.bam                 /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5444/16M5444.bam			; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5444/BAM/16M5444.cnv.bai                 /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5444/16M5444.bai			; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5444/BAM/16M5444.stats.tsv               /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5444					     	; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5444/CAN/16M5444.tsv                     /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5444/16M5444.canary.tsv	; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5444/VCF/16M5444.merge.tsv               /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5444/16M5444.vcf.tsv.mut	; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5444/VCF/16M5444.merge.vcf               /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5444/16M5444.vcf		    ; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5444/VCF/16M5444.merge.vcf.idx           /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5444/16M5444.vcf.idx		; <produce>, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5444, start:Mon Aug 22 12:15:58 AEST 2016, end:Mon Aug 22 12:16:02 AEST 2016, elapsed:4.28]
160822	12:16:02.02	31.185	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5444	mp_forwardVcf	null	Starting stage mp_forwardVcf [16:16M5444]	[type:STAGE_STARTED, desc:Starting stage mp_forwardVcf [16:16M5444], stage:mp_forwardVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5444]
160822	12:16:02.02	31.186	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5444	mp_forwardVcf	0.001	Finished stage mp_forwardVcf [16:16M5444]	[type:STAGE_COMPLETED, desc:Finished stage mp_forwardVcf [16:16M5444], stage:mp_forwardVcf, title:Forward VCF file to next stage, author:Ken Doig, stgdesc:Explicitly forward the VCF file for subsequent VCF needy stages, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5444, start:Mon Aug 22 12:16:02 AEST 2016, end:Mon Aug 22 12:16:02 AEST 2016, elapsed:0.001]
160822	12:16:05.05	31.226	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5443	mp_checkVcf	5.912	Finished stage mp_checkVcf [15:16M5443]	[type:STAGE_COMPLETED, desc:Finished stage mp_checkVcf [15:16M5443], stage:mp_checkVcf, title:Terminate branch of no variants, author:Ken Doig, stgdesc:Check a VCF and terminate branch with success if no variants, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5443, commands:numvar=`grep -v '#' /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/VCF/16M5443.merge.vcf | wc -l`;                     [ -s /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/VCF/16M5443.merge.vcf -a $numvar -gt 0 ], seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5443, start:Mon Aug 22 12:15:59 AEST 2016, end:Mon Aug 22 12:16:05 AEST 2016, elapsed:5.912]
160822	12:16:05.05	31.226	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5443	mp_indexVcf	null	Starting stage mp_indexVcf [1]	[type:STAGE_STARTED, desc:Starting stage mp_indexVcf [1], stage:mp_indexVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5443]
160822	12:16:05.05	31.226	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5443	mp_vcfToTsv	null	Starting stage mp_vcfToTsv [2]	[type:STAGE_STARTED, desc:Starting stage mp_vcfToTsv [2], stage:mp_vcfToTsv, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5443]
160822	12:16:08.08	31.275	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5413	mp_indexVcf	13.561	Finished stage mp_indexVcf [1]	[type:STAGE_COMPLETED, desc:Finished stage mp_indexVcf [1], stage:mp_indexVcf, title:Index a VCF file for IGV, author:Broad IGV group, Wrapper - Ken Doig, Molecular Pathology, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5413, commands:igvtools index /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/VCF/16M5413.merge.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5413, start:Mon Aug 22 12:15:54 AEST 2016, end:Mon Aug 22 12:16:08 AEST 2016, elapsed:13.561]
160822	12:16:08.08	31.277	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5413	mp_igv	null	Starting stage mp_igv [13:16M5413]	[type:STAGE_STARTED, desc:Starting stage mp_igv [13:16M5413], stage:mp_igv, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5413]
160822	12:16:08.08	31.278	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5413	mp_igv	0.09	Finished stage mp_igv [13:16M5413]	[type:STAGE_COMPLETED, desc:Finished stage mp_igv [13:16M5413], stage:mp_igv, title:Create an IGV session file, author:Ken Doig, Molecular Pathology, stgdesc:Construct an IGV session file for browsing reads and variants, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5413, start:Mon Aug 22 12:16:08 AEST 2016, end:Mon Aug 22 12:16:08 AEST 2016, elapsed:0.09]
160822	12:16:08.08	31.279	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5413	mp_mapFiles	null	Starting stage mp_mapFiles [13:16M5413]	[type:STAGE_STARTED, desc:Starting stage mp_mapFiles [13:16M5413], stage:mp_mapFiles, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5413]
160822	12:16:09.09	31.303	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5413	mp_mapFiles	1.378	Finished stage mp_mapFiles [13:16M5413]	[type:STAGE_COMPLETED, desc:Finished stage mp_mapFiles [13:16M5413], stage:mp_mapFiles, title:Map files to legacy PathOS, author:Ken Doig, Molecular Pathology, stgdesc:Move generated files into top level sample directory to match current PathOS structure, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5413, commands:cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/BAM/16M5413.cnv.bam                 /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/16M5413.bam			; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/BAM/16M5413.cnv.bai                 /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/16M5413.bai			; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/BAM/16M5413.stats.tsv               /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413					     	; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/CAN/16M5413.tsv                     /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/16M5413.canary.tsv	; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/VCF/16M5413.merge.tsv               /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/16M5413.vcf.tsv.mut	; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/VCF/16M5413.merge.vcf               /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/16M5413.vcf		    ; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/VCF/16M5413.merge.vcf.idx           /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5413/16M5413.vcf.idx		; <produce>, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5413, start:Mon Aug 22 12:16:08 AEST 2016, end:Mon Aug 22 12:16:09 AEST 2016, elapsed:1.378]
160822	12:16:09.09	31.305	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5413	mp_forwardVcf	null	Starting stage mp_forwardVcf [13:16M5413]	[type:STAGE_STARTED, desc:Starting stage mp_forwardVcf [13:16M5413], stage:mp_forwardVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5413]
160822	12:16:09.09	31.305	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5413	mp_forwardVcf	0.001	Finished stage mp_forwardVcf [13:16M5413]	[type:STAGE_COMPLETED, desc:Finished stage mp_forwardVcf [13:16M5413], stage:mp_forwardVcf, title:Forward VCF file to next stage, author:Ken Doig, stgdesc:Explicitly forward the VCF file for subsequent VCF needy stages, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5413, start:Mon Aug 22 12:16:09 AEST 2016, end:Mon Aug 22 12:16:09 AEST 2016, elapsed:0.001]
160822	12:16:10.10	31.312	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5443	mp_indexVcf	5.087	Finished stage mp_indexVcf [1]	[type:STAGE_COMPLETED, desc:Finished stage mp_indexVcf [1], stage:mp_indexVcf, title:Index a VCF file for IGV, author:Broad IGV group, Wrapper - Ken Doig, Molecular Pathology, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5443, commands:igvtools index /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/VCF/16M5443.merge.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5443, start:Mon Aug 22 12:16:05 AEST 2016, end:Mon Aug 22 12:16:10 AEST 2016, elapsed:5.087]
160822	12:16:10.10	31.317	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5443	mp_vcfToTsv	5.379	Finished stage mp_vcfToTsv [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_vcfToTsv [2], stage:mp_vcfToTsv, title:Unpack VCF to TSV, author:Ken Doig, Molecular Pathology, stgdesc:Unpack a VCF file columns into a TSV file, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5443, commands:PATH="/pathology/NGS/pa_uat/PathOSHome/bin:$PATH";             Vcf2Tsv --columns /pathology/NGS/pa_uat/PathOSHome/etc/vcfcols.txt --sample 16M5443 --seqrun 160728_M00139_0032_000000000-ATRUV /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/VCF/16M5443.merge.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/VCF/16M5443.merge.tsv, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5443, start:Mon Aug 22 12:16:05 AEST 2016, end:Mon Aug 22 12:16:10 AEST 2016, elapsed:5.379]
160822	12:16:10.10	31.320	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5443	mp_igv	null	Starting stage mp_igv [15:16M5443]	[type:STAGE_STARTED, desc:Starting stage mp_igv [15:16M5443], stage:mp_igv, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5443]
160822	12:16:10.10	31.322	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5443	mp_igv	0.082	Finished stage mp_igv [15:16M5443]	[type:STAGE_COMPLETED, desc:Finished stage mp_igv [15:16M5443], stage:mp_igv, title:Create an IGV session file, author:Ken Doig, Molecular Pathology, stgdesc:Construct an IGV session file for browsing reads and variants, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5443, start:Mon Aug 22 12:16:10 AEST 2016, end:Mon Aug 22 12:16:10 AEST 2016, elapsed:0.082]
160822	12:16:10.10	31.323	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5443	mp_mapFiles	null	Starting stage mp_mapFiles [15:16M5443]	[type:STAGE_STARTED, desc:Starting stage mp_mapFiles [15:16M5443], stage:mp_mapFiles, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5443]
160822	12:16:14.14	31.381	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_varscan	41.427	Finished stage mp_varscan [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_varscan [2], stage:mp_varscan, title:VarScan Variant Caller, author:Wrapper - Ken Doig, Molecular Pathology, stgdesc:Variant Calling for Amplicon Pipeline using an old version of VarScan2, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092, commands:echo 14K3092 > .14K3092.tmp ; varscan.sh mpileup2cns /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.cnv.pu --min-avg-qual 20 --vcf-sample-list .14K3092.tmp --min-var-freq 0.03 --min-freq-for-hom 0.85 --p-value 1e-04 --variants --strand-filter 0 --output-vcf 1 --min-coverage 100 --min-reads2 20 2> /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.Primal.vserr | vs2vcf.pl > /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.Primal.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:14K3092, start:Mon Aug 22 12:15:32 AEST 2016, end:Mon Aug 22 12:16:14 AEST 2016, elapsed:41.427]
160822	12:16:14.14	31.383	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_checkVcf	null	Starting stage mp_checkVcf [2]	[type:STAGE_STARTED, desc:Starting stage mp_checkVcf [2], stage:mp_checkVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092]
160822	12:16:14.14	31.390	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5443	mp_mapFiles	3.975	Finished stage mp_mapFiles [15:16M5443]	[type:STAGE_COMPLETED, desc:Finished stage mp_mapFiles [15:16M5443], stage:mp_mapFiles, title:Map files to legacy PathOS, author:Ken Doig, Molecular Pathology, stgdesc:Move generated files into top level sample directory to match current PathOS structure, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5443, commands:cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/BAM/16M5443.cnv.bam                 /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/16M5443.bam			; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/BAM/16M5443.cnv.bai                 /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/16M5443.bai			; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/BAM/16M5443.stats.tsv               /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443					     	; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/CAN/16M5443.tsv                     /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/16M5443.canary.tsv	; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/VCF/16M5443.merge.tsv               /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/16M5443.vcf.tsv.mut	; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/VCF/16M5443.merge.vcf               /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/16M5443.vcf		    ; cp --no-preserve=timestamps /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/VCF/16M5443.merge.vcf.idx           /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5443/16M5443.vcf.idx		; <produce>, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5443, start:Mon Aug 22 12:16:10 AEST 2016, end:Mon Aug 22 12:16:14 AEST 2016, elapsed:3.975]
160822	12:16:15.15	31.391	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5443	mp_forwardVcf	null	Starting stage mp_forwardVcf [15:16M5443]	[type:STAGE_STARTED, desc:Starting stage mp_forwardVcf [15:16M5443], stage:mp_forwardVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5443]
160822	12:16:15.15	31.392	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5443	mp_forwardVcf	null	Finished stage mp_forwardVcf [15:16M5443]	[type:STAGE_COMPLETED, desc:Finished stage mp_forwardVcf [15:16M5443], stage:mp_forwardVcf, title:Forward VCF file to next stage, author:Ken Doig, stgdesc:Explicitly forward the VCF file for subsequent VCF needy stages, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5443]
160822	12:16:15.15	31.406	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_checkVcf	1.365	Finished stage mp_checkVcf [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_checkVcf [2], stage:mp_checkVcf, title:Terminate branch of no variants, author:Ken Doig, stgdesc:Check a VCF and terminate branch with success if no variants, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092, commands:numvar=`grep -v '#' /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.Primal.vcf | wc -l`;                     [ -s /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/VCF/14K3092.Primal.vcf -a $numvar -gt 0 ], seqrun:160728_M00139_0032_000000000-ATRUV, sample:14K3092, start:Mon Aug 22 12:16:14 AEST 2016, end:Mon Aug 22 12:16:15 AEST 2016, elapsed:1.365]
160822	12:16:15.15	31.406	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_splitAllele	null	Starting stage mp_splitAllele [2]	[type:STAGE_STARTED, desc:Starting stage mp_splitAllele [2], stage:mp_splitAllele, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092]
160822	12:16:18.18	31.448	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5518	mp_varscan	45.467	Finished stage mp_varscan [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_varscan [2], stage:mp_varscan, title:VarScan Variant Caller, author:Wrapper - Ken Doig, Molecular Pathology, stgdesc:Variant Calling for Amplicon Pipeline using an old version of VarScan2, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5518, commands:echo 16M5518 > .16M5518.tmp ; varscan.sh mpileup2cns /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5518/VCF/16M5518.cnv.pu --min-avg-qual 20 --vcf-sample-list .16M5518.tmp --min-var-freq 0.03 --min-freq-for-hom 0.85 --p-value 1e-04 --variants --strand-filter 0 --output-vcf 1 --min-coverage 100 --min-reads2 20 2> /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5518/VCF/16M5518.Primal.vserr | vs2vcf.pl > /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5518/VCF/16M5518.Primal.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5518, start:Mon Aug 22 12:15:32 AEST 2016, end:Mon Aug 22 12:16:18 AEST 2016, elapsed:45.467]
